reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
ff016a16-e19e-41da-b7b2-541655ed1e9e,johan star,https://play-lh.googleusercontent.com/a-/ALV-UjXc_YlwWwJK8U6ZmwBoNNIF6lGaHpvDDYUjSCp31FN9xIg5kQ8t,"Pakai aplikasi ini di kota pada gak ada yg mau ambil jarak agak jauh, padahal gak pakai voucher, dengan biaya normal. Terus buat apa pakai aplikasi ini, kalau akhirnya juga kagak ada yg mau ambil order jarak yg agak jauh? Tidak ada perbaikan?",1,0,4.85.3,2024-04-27 12:12:06,"Mohon maaf atas kendalanya, Kak Johan. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Tria",2024-04-27 13:51:23,4.85.3
22af6c9b-759a-4848-bcdb-588e3fe0e069,Bulan Sabitn,https://play-lh.googleusercontent.com/a/ACg8ocJFL41z7v3JmKM_NuodTat9EHdqpRrR7qMn1d_7-M0lnl467Q=mo,Terima kasih 🙏☺️,5,0,4.85.3,2024-04-27 12:12:01,,,4.85.3
5a04399f-e4a7-4491-935f-e2eeeaa27ef2,Rizky Mutiara Dewi,https://play-lh.googleusercontent.com/a-/ALV-UjXlY3VIFRxaAYZ-ATy1rsR39TIsUbqGZBQpXoaL_6FqIahEqtOv,"nunggu pesanan terlalu lama, infonya gofood lg ramai. Status pesanan ga berubah berubah nunggu 1 jam lebih ga selesai selesai statusnya masih telat, misal memang tidak ada driver mohon diberi tau. Semoga bisa beneran jd evaluasi agar kustomer ga buang buang waktu buat nunggu yg ga jelas.",1,0,4.85.3,2024-04-27 12:10:46,"Hai Kak Rizky, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Tria",2024-04-27 13:54:31,4.85.3
682e2d61-1ed4-4777-96db-a6d53dba9501,abdul rajab,https://play-lh.googleusercontent.com/a-/ALV-UjURRMayI6jK6Sn3RP14-YGKWubzFUnGjCHrXKm-GQeXtq4lH7N_DQ,Ok,5,0,4.81.2,2024-04-27 12:10:33,,,4.81.2
f8f3a09f-2ff5-41c0-96eb-0c74d19edaac,Dewi Okrarini,https://play-lh.googleusercontent.com/a/ACg8ocITumCvKHDDhNgs8QXivbVKZxGZ9fP39pHCFKP0UnKDmK6d3g=mo,Amam,5,0,,2024-04-27 12:06:00,,,
318231cd-bc26-4a54-a984-7c9f93c058f8,Rasyid Ochid,https://play-lh.googleusercontent.com/a/ACg8ocJQ5dLl46CChwg5YRI5irR7CZ3CRiZDmVm_l5A7T-FR3inB1A=mo,Good,5,0,4.81.2,2024-04-27 11:59:08,,,4.81.2
22d1005b-b8d2-47d5-9b2d-affb2c9d38f7,Gugun Gunawan,https://play-lh.googleusercontent.com/a-/ALV-UjWlvdgJlU67w0BgwzLdD2mhtu7nYd1bEcHkNYI1tOL9syuzwHE,Good,5,0,4.85.3,2024-04-27 11:49:39,,,4.85.3
1ad7fbaf-cab7-4f5c-a6c2-ff970fbed5bc,Sidiq Jos,https://play-lh.googleusercontent.com/a/ACg8ocK8wHUkUYjJd2f90B7Hfs7s0jWDcw6AU34ZvfEfVQXJG1Al=mo,"Pesen merchant yg sama dg pasang promo, batal....coba tanpa promo langsung di terima....gimana nih jek , go jek...",1,0,4.85.3,2024-04-27 11:43:57,"Hai Kak Sidiq, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Tria",2024-04-27 15:34:37,4.85.3
af29a7c9-921e-4985-8c12-c4489448bdef,Ady Rifangga,https://play-lh.googleusercontent.com/a-/ALV-UjXfIG21K-Qy8u6PH-latH6iBM0wqeEc1tpVSsDIMcxDzqtJT3jW,Aplikasi perlu diperbaiki kembali. Tiba-tiba ada laporan dari pelanggan tentang orderan,1,0,4.85.3,2024-04-27 11:43:30,"Hai Kak Ady, terima kasih atas ulasannya dan mohon maaf untuk kendalanya. Laporan yang Anda sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika Anda memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi GoBiz Anda. ^Tria",2024-04-27 15:33:28,4.85.3
6ea421cb-9933-4609-9e09-e308d78fa92f,Ahmad Jayadi,https://play-lh.googleusercontent.com/a-/ALV-UjXAGh1uEWwEUrqu7SD2Ffs12EhrEELDIlqAVeSrx8HSogTvquRj,Nyaman,5,0,4.85.3,2024-04-27 11:43:28,,,4.85.3
42953dbf-66ba-4319-81c0-0907e76c1750,Satrian Perdana,https://play-lh.googleusercontent.com/a-/ALV-UjWAzK6tlRRz_bK2GZtQ4XEa4TEUeBWUJrCgDUCempU4m6fOkTeo,Yang terhormat bapak/ibuk gojek mohon data pribadi saya dihapus ktp & no hp dikarenakan saya tidak pakai aplikasi ini lagi terima kasih,3,0,,2024-04-27 11:42:09,"Hai Kak Satrian, kami akan sangat bersedih apabila kamu ingin menghapus akun Gojek-mu. Jika kamu memiliki kendala saat menggunakan aplikasi Gojek, silakan kunjungi halaman Bantuan di aplikasi Gojek-mu dulu dan cari artikel sesuai kendalamu di kolom pencarian, ya. Kami harap kamu menemukan solusinya. ^Tria",2024-04-27 16:00:53,
982cd10e-f2c7-4b7e-834d-0ad3d0d89459,Xtreshe Tech,https://play-lh.googleusercontent.com/a-/ALV-UjXMh_kmAyTf2aokprXXrkp4WkJ5r4i6HhqwG2QKwrIYHjCnfWM3,"Sampah, gak mau rugi, sekarang kolom buat isi voucher di ilangin, saking gak mau ruginya,mana ui nya jelek, masa di hp bagus buat main game berat lancar"" aja, buat buka gojek lemot parah 👎👎👎👎👎👎👎👎👎",1,0,4.84.1,2024-04-27 11:40:28,"Hai Kak, mohon maaf atas kendalanya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Tria",2024-04-27 13:57:49,4.84.1
690d7da3-b317-491d-a9b5-62dd257d2dda,Agus Hidayadtullah,https://play-lh.googleusercontent.com/a/ACg8ocK2o5gdJ-hJLtcZAEnSv00cjUqfuw3SlU0eNpefD5x3yOirxA=mo,bagus,5,0,4.85.3,2024-04-27 11:35:26,,,4.85.3
fa22004e-64d6-4fcc-8069-c9afca676e9d,Dina - Danendra Yuditama,https://play-lh.googleusercontent.com/a-/ALV-UjXw2-IJK74ABqwHJ_HMAgrTKvAU1FeC65rcEjij7Ms_AFLgQiAF,Selalu terpercaya,5,0,4.86.1,2024-04-27 11:32:11,,,4.86.1
1a845a42-9a2c-46d8-8f70-2095fd5346e6,novia ardhana,https://play-lh.googleusercontent.com/a/ACg8ocIImvSKEu8wBTASdZZZi7Q1F4Agl6IM3oqJuPffHqb1O18dlg=mo,Mantul banyak in prominya min,5,0,4.86.1,2024-04-27 11:29:39,,,4.86.1
a1acb9c8-5b53-484d-ba1a-48b932c14d85,tarom muchtar,https://play-lh.googleusercontent.com/a-/ALV-UjXwkmeBiUDlrahe9syxPcvlQSGugYv1W2KQipxtAKFnmlbtFZU8,Ok,5,0,4.85.3,2024-04-27 11:28:28,,,4.85.3
a76a90e5-63f5-4b9d-826c-3659df82f392,Galla Parker,https://play-lh.googleusercontent.com/a/ACg8ocKpPpNExYHfQlG9I-0_-moHMmUDILBmjI_bxAKN3DwX5lEGPA=mo,"GAK BERES SISTEM DOUBLE ORDER NYA GOJEK INI SUMPAH, SAYA KASIH KELEMAHANNYA : 1. ORDERAN BISA TERTUKAR JIKA DRIVER TIDAK TELITI 2. SISTEM NYA MALAH MENDAHULUKAN YANG JAUH BUKAN YANG DEKAT. SEKIAN DARI SAYA",3,0,4.85.3,2024-04-27 11:21:16,"Hai Kak Galla, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Tria",2024-04-27 14:00:00,4.85.3
9b7d2600-176a-4516-9149-2eac89700dc2,Imam Ghozali,https://play-lh.googleusercontent.com/a-/ALV-UjWAnGSgwxyvvihvkHqobJSqLUKTOqekCkpXAcEaRi1cfA5SK5aE,Mantap,5,0,4.85.3,2024-04-27 11:19:07,,,4.85.3
43b75aae-0ea8-4740-88bb-d680ee5ca820,Yahya Adam,https://play-lh.googleusercontent.com/a-/ALV-UjUK7kgHKIPxGCaK4lCW4mBNKFUPlAG5r8jWKdI-a7to0I_ftlA,Lumayan,5,0,,2024-04-27 11:05:50,,,
b5be2af5-1819-4200-945a-133977e40b91,Tupperware Irham,https://play-lh.googleusercontent.com/a/ACg8ocJG9pD3OIoeMBX2Y4mLrcQEGtBSxgVh76wT6nzezj_r3ZGM3A=mo,👍👍👍👍👍,5,0,4.86.1,2024-04-27 11:04:17,,,4.86.1
5e5fe129-5e91-42db-92f4-03803e209460,Alvian Puri,https://play-lh.googleusercontent.com/a-/ALV-UjVHyEu28FsLTJ3E-oKozQogxODDid5-Cb7pocCVnxcB6yXdMMsJfw,"Ngambil untung gak ngotak, bikin rugi pelanggan. Gojek sampah",1,0,4.86.1,2024-04-27 11:03:20,"Mohon maaf atas ketidaknyamanannya, Kak Alvian. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Tria",2024-04-27 13:12:11,4.86.1
8ad004a7-8243-4a93-9083-248bad4fde09,Afrizal Kanwil Sumbar,https://play-lh.googleusercontent.com/a-/ALV-UjWEQ_VllewPgUs7LbMFg3f5SDfPqnMFgBys-ecHOiV99qkGVb9W7A,Layanan mantap dqn memuaskan,5,0,4.85.3,2024-04-27 10:50:51,,,4.85.3
4bba4831-40bd-44ab-b101-77e05f2db623,Yulianto Adi broto,https://play-lh.googleusercontent.com/a-/ALV-UjXPWNTJELaQF4jAJbRfPF2CJROPNyC1y9QlVR0bqCohu1Kdbp4,Lama cari drivernya,2,0,4.85.3,2024-04-27 10:50:48,"Mohon maaf atas kendalanya, Kak Yulianto. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Tria",2024-04-27 13:11:02,4.85.3
141bce01-2265-4f40-95e4-c72587605be6,sriyana wp,https://play-lh.googleusercontent.com/a/ACg8ocJU2CDVhbebSANMr6sFtBTsbiWZFJeetASZZXNco6SHglIVKg=mo,Gopaylater,5,0,4.85.3,2024-04-27 10:45:02,,,4.85.3
e01d6e54-7812-4c3f-87f3-e2fcfcd299dc,Andie HDR,https://play-lh.googleusercontent.com/a-/ALV-UjXbKgk82sDX7Pfe3FY5SJJZIsWfCEgcTMbcikqp8pPhbji1dnnmRQ,Mantap,5,0,4.85.3,2024-04-27 10:44:56,,,4.85.3
e5ac66a8-b942-4951-a9cc-a9f29e80e4c8,Desak Wahyuni,https://play-lh.googleusercontent.com/a/ACg8ocIZojJjb1TgdiKrRP30wtxMOOifBzhOl-W5ro-lLqziBCXq=mo,aman. santai.,5,0,4.85.3,2024-04-27 10:43:47,,,4.85.3
9983ce3e-b2e1-4a13-8910-ea772a5de4e8,Wisnu 123,https://play-lh.googleusercontent.com/a-/ALV-UjWIpY5PKVwDdExmfVj3mh37FYtLqVBu67caQyVc3BBITXk_xGQS,"Gimana aplikasi ini? Gua mau masuk karena sudah punya akunnya dan memasukkan alamat email yang sudah terdaftar tapi malah katanya ""Email-mu sudah terdaftar"". Ya memang sudah terdaftar karena kan gua udah punya akunnya cuma mau login lagi bukan buat akun baru. Gua udah kirim laporan lewat email tetapi tidak ada solusi sama sekali dan tetap saja tidak bisa masuk. Gua udah pakai email yang lain tapi sama aja sudah terdaftar katanya. Masa iya gua buat akun google lagi buat masuk aplikasi Gojek aja??",1,0,4.85.3,2024-04-27 10:37:42,"Hai Kak Wisnu, mohon maaf atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gojek.com dengan melampirkan kode psr-24-118-1309-41234 pada subjek email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Tria",2024-04-27 13:09:51,4.85.3
1d99c818-6bc8-4c07-aa73-929316bdd806,Adam Shakiel,https://play-lh.googleusercontent.com/a-/ALV-UjUBfiVZUmrK-E5M-okeKNIuNAe7mBgWm6y5EEOwoAIsAXLWWzg,Mempermudah,5,0,4.85.3,2024-04-27 10:32:43,,,4.85.3
588bc83b-c758-42e5-a1db-238b8009e0fe,Bumi Durian,https://play-lh.googleusercontent.com/a-/ALV-UjXOL7wnKPXgXY9JXDthwcsRFFcYErmL04PFZXv8f9Uix3eW8f0,Puas,5,0,4.86.1,2024-04-27 10:29:52,,,4.86.1
3e6f5650-b17e-458c-847e-9347d1012470,Regina Fauziah,https://play-lh.googleusercontent.com/a-/ALV-UjUMSl_RosUes7mJH_HzlJzBlZS9dnxQ5Ra2p1o5cSv1r0Fbi4o,Sangat memuaskan!,5,0,4.84.1,2024-04-27 10:28:20,,,4.84.1
89de5dbe-06c0-4f27-9f0e-c2bdbfdeb80d,Sandy Xenxen,https://play-lh.googleusercontent.com/a-/ALV-UjUDFpWjcV6-nOFdlOb53V2Vi2-WPeF4lKF9fw_LZatr-xXrmRpF,"GOFOOD harga makanan & ongkir hampir sama , Walaupun ada promo masih tetap ongkirnya tetap kehitung ga wajar",2,0,4.81.1,2024-04-27 10:27:41,"Mohon maaf atas ketidaknyamanannya, Kak Sandy. Fokus GoFood secara keseluruhan adalah untuk terus memberikan pengalaman kuliner terbaik bagi pelanggan. Biaya Pemesanan dan Biaya Jasa GoFood digunakan untuk meningkatkan layanan kepada pengguna aplikasi, termasuk pengembangan layanan melalui inovasi dan teknologi. ^Tria",2024-04-27 13:07:45,4.81.1
53fffd37-2fc7-4634-9d01-d5f5b4d9b0c9,Nurhaliza Thohirin,https://play-lh.googleusercontent.com/a-/ALV-UjUp473b-dPrf0sr0b7baeLQ6UvGOYxpAAKcn4w9Wq9S-eipRztu,Driver gofood kenapa suka batalin orderan si ?,2,0,4.81.1,2024-04-27 10:25:01,"Hai Kak Nurhaliza, mohon maaf atas ketidaknyamanannya. Laporan yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Tria",2024-04-27 13:06:42,4.81.1
7c03313c-b6d9-457c-97d7-36f3155fe86f,awe ewa,https://play-lh.googleusercontent.com/a-/ALV-UjX1F2AwAVQWJ4ax9TVfiaqqI8S3xbk_l5p8rYxTLrUH-MnRMe4,keren,5,0,4.85.3,2024-04-27 10:24:58,,,4.85.3
176010b2-d0cc-4b83-bb42-02ac9457537d,Santi Saraan,https://play-lh.googleusercontent.com/a/ACg8ocIOC8rbWRzotFPaBaHGufLGxG23HjZBFCNIvoYGqLGAm4TSYA=mo,Siip,5,0,4.85.3,2024-04-27 10:22:36,,,4.85.3
1535b47c-bd63-4292-85c0-e1d2be0ca12b,Fudin 91,https://play-lh.googleusercontent.com/a-/ALV-UjVt4Itb_wh05fYWFwRvgOxGmsJvmTlZSuVoAogXd4b6HqawMnbm,paylater gua di blokir ga jelas..,1,0,,2024-04-27 10:20:17,"Hai Kak Fudin, mohon maaf atas kendala yang kamu alami terkait GoPay Later. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-24-118-1305-20219 di subjek email, ya. ^Tria",2024-04-27 13:05:27,
8a62d6de-24e5-4a82-a262-9b6fe086a40b,Galih Nabillah Anggraeni,https://play-lh.googleusercontent.com/a-/ALV-UjUnhpzcuMoGD4RnWNY6jiiaPwAUzg7LlQEjHIzC_2swU7w8_J8,Gofood nya gabisa di batalin padahal ada yg harus di rubah,1,0,4.84.1,2024-04-27 10:19:27,"Hai Kak Galih, mohon maaf atas ketidaknyamanannya. Ke depannya, jika kamu mengalami hal serupa, klik 'Butuh Bantuan' pada halaman pemesanan, lalu pilih alasan pembatalan yang sesuai, ya. Pesananmu akan dicek terlebih dulu. Jika kamu memiliki pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek. ^Tria",2024-04-27 13:04:24,4.84.1
c7c8c16b-a290-4028-b4d2-0ee954bf33ae,Budi Santoso,https://play-lh.googleusercontent.com/a-/ALV-UjXQbRfl-SawtfpGmwPvJAQZkRozjiGlEeWIXEQZhWn_BnVdm0qH,Sangat membantu sekali,5,0,4.85.3,2024-04-27 10:14:25,,,4.85.3
37d86d89-a73c-4374-ba91-f4a9c799c1a2,Agus Purnomo,https://play-lh.googleusercontent.com/a/ACg8ocL0mIXVsd1dnc8JhPIHrt3fx7gKjxvuwhz_w7xsv3rApPMCZA=mo,Nice,5,0,4.85.3,2024-04-27 10:12:16,,,4.85.3
b450e929-b7bd-484b-94ce-2d592480675c,Raafi .y,https://play-lh.googleusercontent.com/a-/ALV-UjX6EFHMLTGDv8H9E1mE2vDEdJHyLICzE5tV5GANCgxBvbweHynt,udah nunggu lama lama di cancel,1,0,4.86.1,2024-04-27 10:02:33,"Hai Kak Raafi, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Tria",2024-04-27 13:03:18,4.86.1
ed8ce416-cdc9-41ca-8d32-2f5d636b483a,Andrie Gifanto,https://play-lh.googleusercontent.com/a/ACg8ocL2Mvi37X7u2l9jXPXwsszvq6UAfHu42YGmgbeTCH9TT1zjGA=mo,"Sekedar saran aja, bagi yg sedang buru buru mengejar waktu masuk jam kerja/sekolah atau keperluan lain nya jgn pke gojek, karena selalu dapat driver yg terjauh. Order di aplikasi yg lain aja msih banyak kok.. dan klo order makanan tpi lama datangnya jgn salahkan driver/resto. Karena terkadang 1 driver dapat 2 orderan(double order) jdi bergiliran mengantarkan pesanannya. Karya anak Bangsa tpi mitra driver nya di perlakukan seperti jaman kerja paksa...",1,0,,2024-04-27 09:41:10,"Hai Kak Andrie, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Tria",2024-04-27 10:27:45,
8422c433-9dbe-4a00-8bd1-d27919223afc,Muhammad Alfian,https://play-lh.googleusercontent.com/a/ACg8ocJrrwXSj0J4i0FAKM5R4sTvtC60RH5f6jQMwVB2agJBIozsHQ=mo,Baik,5,0,4.84.1,2024-04-27 09:37:11,,,4.84.1
5e8553f8-66f2-459a-999c-9292ab3e5915,Lee hye kyo,https://play-lh.googleusercontent.com/a-/ALV-UjWRudMHHSEy6f7O8x9n3uZT5WHSw8FB4d0l1mCouTd-4ADWu7I,"Sangat membantu saya ketika sedang tidak ada kendaraan, sikap para drivernya juga ramah, harga pelajar.",5,0,4.85.3,2024-04-27 09:30:37,,,4.85.3
50adbf97-39fd-4530-a473-18183d05645a,Qim Clayzer,https://play-lh.googleusercontent.com/a/ACg8ocKZLERH4XARmPaCREdAtIf-qo8b_krvoYvFbVYIpJmUMJs_Qg=mo,"saldo gopay kepotong padahal transakasi batal, maling.... pdahal dah lama pke gojek, udah lapor, sampe laporan ditutup tp saldo ga balik., Pindah grab aja lah, auto uninstal...",1,0,,2024-04-27 09:13:16,"Hai Kak Qim Clayzer, mohon maaf atas ketidaknyamanannya. Terkait laporanmu sudah ada tiket dinomor 186791120 dan sedang ditangani oleh tim kami. Kamu dapat melakukan pengecekkan progress-nya di menu My Ticket aplikasi Gopay atau Gojek kamu ya. ^Oca",2024-04-27 23:13:25,
9d976d65-798d-4158-8961-ad84728cbbf8,danie seno,https://play-lh.googleusercontent.com/a/ACg8ocLyhhVSBrGzujlhmna0q7STAA4dh9EhvfykjeO11KXB62BHww=mo,Sangat membantu,5,0,,2024-04-27 09:09:29,,,
96d8146f-6cc9-48f7-8212-a89d836458ba,Agnes Hernie Pojoh,https://play-lh.googleusercontent.com/a/ACg8ocI326PImwkHyqgwdcOgkbjpH6j23Mkw3Xcl3rUsTUGno-ZDsQ=mo,Saya sangat Kecewa Supirnya Aneh Aneh Dan Ga Dengerin Penumpang Dan Mobil Lama Kotor,1,0,4.84.1,2024-04-27 09:06:10,"Hai Kak Agnes, mohon maaf atas ketidaknyamanannya. Laporan yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Tria",2024-04-27 11:13:27,4.84.1
c1880a16-d08e-4395-8665-4354481c6d83,Sakuto Namikaze,https://play-lh.googleusercontent.com/a-/ALV-UjXuqBSK4NWW9ZB7kRzX0Cjd6gxgnm3qSBVYxLDJMAXLI5xu4jdl,"Driver gocar nya cancel pesanan saya terus, udah gitu alasan jemput nya kejauhan. Padahal deket bgt jemputnya",1,0,4.81.2,2024-04-27 09:04:02,"Hai Kak Sakuto, mohon maaf atas ketidaknyamanannya. Laporan yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Tria",2024-04-27 10:22:36,4.81.2
8d62550b-f5f0-4c8a-97a1-2ca8891c20c1,Albara Dhafir,https://play-lh.googleusercontent.com/a/ACg8ocIIFWhi6qEXITOo3OUeYyiKEnLGaJ9-aPmpcBfyh6LOGmEXTQ=mo,KEREN,5,0,4.85.3,2024-04-27 09:03:18,,,4.85.3
8feb2194-a566-4312-ae26-b316dd77cbc2,Indah Realme,https://play-lh.googleusercontent.com/a-/ALV-UjVWshF1MYx9D4EsSaUN2XIm6LhV_h-8JCDF6_MIR9frBX54ot0,kenapa tiba-tiba gopaylater saya di blokir?? mau beli pulsa lewat Tokopedia malah di blokir.aneh.,1,0,4.86.1,2024-04-27 08:51:02,"Hai Kak Indah, mohon maaf atas kendala yang kamu alami terkait GoPay Later. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-24-118-0859-38444 di subjek email, ya. ^Tria",2024-04-27 08:59:45,4.86.1
25dc3b2f-928c-4c5d-a67e-35a3bf623199,Maini Mahdalita,https://play-lh.googleusercontent.com/a/ACg8ocJ7m1fl3QXsvK0008UyHWoSYkwCDjHAr8UaZrMgEFnL50s5dw=mo,Sangat baik,5,0,4.85.3,2024-04-27 08:47:26,,,4.85.3
79211557-1f1b-4896-a2ef-2823b01a982b,Wari Din,https://play-lh.googleusercontent.com/a-/ALV-UjVZCt6TvJSLObqd7OOrm9HLsvQny26LkJb4ZDICeRV1rfZ0ppw,ok,5,0,4.85.3,2024-04-27 08:43:51,,,4.85.3
4ac57bdf-7969-403f-b8e6-80ec900d9e63,Risky Art,https://play-lh.googleusercontent.com/a/ACg8ocLyWHB3_MlzXAHU2mboVKv1L4bYBAqQBj7rbqMxjs9cYknuIA=mo,Limit gopaylater tiap bulan naik terus tapi juga tiap bulan selalu kena pemblokiran yg tidak jelas kesalahannya..semakin sini semakin bingung sama ni aplikasi..buat isi pulsa atau data gopaylater juga gak bisa di gunakan.terus untuk apa gunanya gopaylater kalo caranya seperti itu..,1,0,4.85.3,2024-04-27 08:35:29,"Hai Kak Risky, mohon maaf atas kendala yang kamu alami terkait GoPay Later. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-24-118-0901-25990 di subjek email, ya. ^Tria",2024-04-27 09:01:33,4.85.3
81512e96-c4f9-4212-8022-931994df3cce,Felix Ciao,https://play-lh.googleusercontent.com/a/ACg8ocLTNO_JcheRit6gCvZs9ElmlWkHkz_AJ1xPFIyZhuWmCoQ_xg=mo,Banyak driver yang minta tambahan ongkos,1,0,4.81.2,2024-04-27 08:32:46,"Hai Kak Felix, mohon maaf atas ketidaknyamanannya. Laporan yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Tria",2024-04-27 09:03:22,4.81.2
76b3bcf9-e323-4a4a-915f-66573b09b2d4,Sansan Wirawan,https://play-lh.googleusercontent.com/a-/ALV-UjXH73L8E-P4gmZfanndJvYAjo5PAoSbGFBpRW2L6ORPuFhhP9Q,Mempermudah cara kita hidup dengan sulit nya akses baik jalan ataupun waktu,5,0,4.62.1,2024-04-27 08:29:57,,,4.62.1
ead61836-41f2-4a90-b3c4-8b79cbc80fc4,Mustofa Ali Alhamid,https://play-lh.googleusercontent.com/a-/ALV-UjXyXlHMDXQ7J1bDLqZRq_UI-tLGaobU4pWyc44xldg5XeSh-Rit,Baru update terbaru lasung muncul bug.. sebelum update itu tidak ada bug dan lancar jaya... Tolong kembalikan semula..,2,0,4.85.3,2024-04-27 08:13:33,"Hai Kak Mustofa, mohon maaf atas ketidaknyamanannya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Oca",2024-04-27 07:54:13,4.85.3
d6d91771-e202-4f7e-a7f5-62d49a4cc5a3,Fajar Alfarizi,https://play-lh.googleusercontent.com/a/ACg8ocJwuSIFmzVRionrQD76H0Jr6i3W7GaOjZ26Ef0CLV3CfBbcKA=mo,"Hallo maaf kak ini gimana yah penggunaan sama pembayaran kok beda jauh begini aneh banget,apa karena gara-gara saya yang terlalu cepat bayar tagihan dan jadi double..tolong bantuannya",2,0,4.85.3,2024-04-27 07:52:57,"Hai Kak Fajar, mohon maaf atas kendala yang kamu alami terkait GoPay Later. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-24-118-0906-40292 di subjek email, ya. ^Tria",2024-04-27 09:06:47,4.85.3
afed58f1-c590-4337-ba0e-2800d1aaa59e,ilyas irhamsah,https://play-lh.googleusercontent.com/a/ACg8ocKYF6K4szFvItpLLSdgPJlfX6wvu3QWrF1m0Jdsa3vQYZ-f4A=mo,Keren,5,0,4.84.1,2024-04-27 07:40:17,,,4.84.1
